Person Code,Unit Instance Code,Calocc Code,Surname,Forename,Long Description,Register Event ID,Object ID,Register Event Slot ID,Planned Start Date,Planned End Date,is Positive,Postive Marks,Negative Marks,Usage Code
455,1749,2024,Rodriguez,Sarah,International Business,802,7,34,2024-04-09,2024-04-14,Y,1,1,P
14,1749,2024,Yang,Luis,International Business,802,931,34,2024-04-09,2024-04-14,Y,1,1,P
413,1749,2024,Ruiz,Ursula,International Business,802,727,34,2024-04-09,2024-04-14,Y,1,1,P
297,1749,2024,Verma,Jessica,International Business,802,698,34,2024-04-09,2024-04-14,Y,1,1,P
7,1749,2024,Becker,Chen,International Business,779,522,261,2024-01-20,2024-08-03,N,0,0,A
462,1749,2024,Agarwal,Mohamed,International Business,779,182,261,2024-01-20,2024-08-03,N,0,0,A
463,1749,2024,Sidorov,Christopher,International Business,779,732,261,2024-01-20,2024-08-03,N,0,0,A
480,1689,2023,Yoon,Tafadzwa,Leadership,580,913,662,2023-06-24,2023-01-27,Y,1,1,P
318,1689,2025,Al-Khalil,Marie,Leadership,580,863,1090,2025-04-20,2023-09-28,N,0,0,A
435,1689,2025,White,Linda,Leadership,580,286,1090,2025-04-20,2023-09-28,N,0,0,A
455,840,2024,Rodriguez,Sarah,Cloud Computing,192,7,743,2024-11-24,2024-11-04,N,0,0,A
198,840,2024,Johnson,Arjun,Cloud Computing,192,640,743,2024-11-24,2024-11-04,Y,1,1,P
176,840,2024,Clark,Kwaku,Cloud Computing,192,71,743,2024-11-24,2024-11-04,Y,1,1,P
180,1867,2024,Sokolov,Susan,Project Management,788,267,1117,2024-12-04,2023-05-29,N,0,0,A
165,1867,2024,Ben-Said,Marco,Project Management,788,465,1117,2024-12-04,2023-05-29,Y,1,1,P
375,1867,2024,Becker,Tariq,Project Management,788,860,1117,2024-12-04,2023-05-29,Y,1,1,P
65,1748,2024,Thomas,Dina,Linguistics,193,197,788,2024-02-19,2024-05-31,Y,1,1,P
318,1748,2024,Al-Khalil,Marie,Linguistics,193,863,788,2024-02-19,2024-05-31,N,0,0,A
435,1748,2024,White,Linda,Linguistics,193,286,788,2024-02-19,2024-05-31,N,0,0,A
178,1006,2024,Alvarez,Samir,Graphic Design,556,445,898,2024-10-01,2023-03-10,Y,1,1,Y
283,1006,2023,Wang,Elena,Graphic Design,556,414,587,2023-04-04,2025-07-27,Y,1,1,Y
353,1006,2023,Flores,Natalia,Graphic Design,556,556,587,2023-04-04,2025-07-27,Y,1,1,Y
353,1006,2023,Flores,Natalia,Graphic Design,556,556,808,2023-10-18,2024-10-10,N,0,0,A
283,1006,2024,Wang,Elena,Graphic Design,556,414,762,2024-08-30,2024-07-11,N,0,0,A
353,1006,2024,Flores,Natalia,Graphic Design,556,556,762,2024-08-30,2024-07-11,N,0,0,A
283,1006,2024,Wang,Elena,Graphic Design,556,414,607,2024-05-31,2024-06-26,N,0,0,A
353,1006,2024,Flores,Natalia,Graphic Design,556,556,607,2024-05-31,2024-06-26,N,0,0,A
283,1006,2025,Wang,Elena,Graphic Design,556,414,904,2025-05-21,2023-12-29,N,0,0,A
353,1006,2025,Flores,Natalia,Graphic Design,556,556,904,2025-05-21,2023-12-29,N,0,0,A
283,1006,2025,Wang,Elena,Graphic Design,556,414,800,2025-05-24,2024-06-30,N,0,0,A
353,1006,2025,Flores,Natalia,Graphic Design,556,556,800,2025-05-24,2024-06-30,N,0,0,A
283,1006,2024,Wang,Elena,Graphic Design,556,414,868,2024-03-21,2024-02-01,N,0,0,A
267,1006,2025,Torres,Joseph,Graphic Design,556,379,329,2025-06-13,2024-09-01,N,0,0,A
283,1006,2023,Wang,Elena,Graphic Design,556,414,262,2023-11-06,2024-03-09,N,0,0,A
267,1006,2023,Torres,Joseph,Graphic Design,556,379,167,2023-04-05,2023-05-02,N,0,0,A
465,581,2024,Okafor,Efua,Religious Studies,182,683,462,2024-12-11,2024-03-27,Y,1,1,P
377,581,2024,Lopez,Raj,Religious Studies,182,856,462,2024-12-11,2024-03-27,Y,1,1,P
29,1549,2024,Zhao,Charles,Ethics,141,291,396,2024-05-26,2024-06-23,N,0,0,A
318,1549,2024,Al-Khalil,Marie,Ethics,141,863,396,2024-05-26,2024-06-23,N,0,0,A
120,1549,2024,Smith,Elena,Ethics,141,797,396,2024-05-26,2024-06-23,N,0,0,A
37,1549,2024,Kim,Seung-ho,Ethics,141,199,396,2024-05-26,2024-06-23,N,0,0,A
336,1689,2025,Lopez,Francisco,Leadership,580,396,126,2025-01-11,2024-08-31,N,0,0,A
225,1689,2025,Robert,Elena,Leadership,580,924,126,2025-01-11,2024-08-31,Y,1,1,P
468,1689,2023,Ben-Khalil,Nathalie,Leadership,580,881,968,2023-01-26,2023-01-16,Y,1,1,P
468,1689,2024,Ben-Khalil,Nathalie,Leadership,580,881,425,2024-06-30,2024-10-05,N,0,0,A
490,1689,2024,Lebedev,Chiara,Leadership,580,258,425,2024-06-30,2024-10-05,Y,1,1,P
1,1689,2025,Rodriguez,Ahmad,Leadership,580,682,866,2025-07-25,2024-10-23,Y,1,1,P
336,1689,2025,Lopez,Francisco,Leadership,580,396,866,2025-07-25,2024-10-23,Y,1,1,P
154,1689,2023,Park,Donald,Leadership,580,557,163,2023-07-17,2025-01-08,Y,1,1,P
37,1689,2024,Kim,Seung-ho,Leadership,580,199,111,2024-11-17,2024-07-28,Y,1,1,P
318,1689,2024,Al-Khalil,Marie,Leadership,580,863,111,2024-11-17,2024-07-28,Y,1,1,P
435,1689,2024,White,Linda,Leadership,580,286,111,2024-11-17,2024-07-28,Y,1,1,P
120,1689,2024,Smith,Elena,Leadership,580,797,111,2024-11-17,2024-07-28,N,0,0,A
318,1689,2024,Al-Khalil,Marie,Leadership,580,863,1062,2024-09-10,2023-07-02,~,0,1,Z
66,1777,2025,Ramirez,Jean,Quality Assurance,685,549,187,2025-08-21,2024-03-23,N,0,0,A
66,1777,2025,Ramirez,Jean,Quality Assurance,685,549,590,2025-07-15,2025-01-04,N,0,0,A
150,1777,2024,Lewis,Efua,Quality Assurance,840,908,130,2024-12-30,2025-01-25,Y,1,1,P
352,1777,2024,Popov,Anita,Quality Assurance,840,251,130,2024-12-30,2025-01-25,Y,1,1,P
141,1777,2024,Ibrahim,William,Quality Assurance,840,794,130,2024-12-30,2025-01-25,Y,1,1,P
407,840,2023,Kumar,Thomas,Cloud Computing,411,15,1030,2023-11-02,2024-02-25,Y,1,1,P
176,840,2023,Clark,Kwaku,Cloud Computing,411,71,885,2023-02-02,2023-01-21,N,0,0,A
7,840,2024,Becker,Chen,Cloud Computing,411,522,184,2024-06-09,2024-10-01,Y,1,1,P
28,840,2023,Ben-Khalil,Kojo,Cloud Computing,465,974,96,2023-09-11,2024-10-07,Y,1,1,P
459,840,2023,Al-Mahmoud,Lisa,Cloud Computing,465,213,96,2023-09-11,2024-10-07,Y,1,1,P
498,840,2023,Petrov,Michelle,Cloud Computing,465,185,96,2023-09-11,2024-10-07,Y,1,1,P
199,840,2024,Garcia,Kwaku,Cloud Computing,465,432,358,2024-08-08,2025-05-08,Y,1,1,P
236,840,2024,Thomas,Betty,Cloud Computing,465,212,492,2024-09-29,2024-05-22,Y,1,1,P
28,840,2024,Ben-Khalil,Kojo,Cloud Computing,465,974,1011,2024-04-10,2024-02-27,N,0,0,A
459,840,2024,Al-Mahmoud,Lisa,Cloud Computing,465,213,1011,2024-04-10,2024-02-27,Y,1,1,P
498,840,2024,Petrov,Michelle,Cloud Computing,465,185,1011,2024-04-10,2024-02-27,Y,1,1,P
161,840,2025,Robert,Tatiana,Cloud Computing,974,515,751,2025-05-06,2025-07-20,Y,1,1,P
18,840,2025,Durand,Charles,Cloud Computing,974,376,751,2025-05-06,2025-07-20,Y,1,1,P
317,840,2024,Lebedev,Takeshi,Cloud Computing,974,954,72,2024-08-08,2025-05-08,Y,1,1,P
180,840,2024,Sokolov,Susan,Cloud Computing,974,267,2,2024-09-04,2023-06-05,Y,1,1,P
327,840,2025,Ben-Khalil,Kenneth,Cloud Computing,664,737,446,2025-05-06,2025-07-20,~,0,1,Z
327,840,2024,Ben-Khalil,Kenneth,Cloud Computing,664,737,12,2024-04-10,2024-02-27,Y,1,1,P
68,840,2025,Wu,Yuki,Cloud Computing,267,293,93,2025-05-06,2025-07-20,Y,1,1,P
463,840,2023,Sidorov,Christopher,Cloud Computing,267,732,481,2023-09-11,2024-10-07,Y,1,1,P
188,840,2024,Nair,Rosa,Cloud Computing,267,580,474,2024-04-10,2024-02-27,Y,1,1,P
109,840,2023,Durand,Pierre,Cloud Computing,212,426,366,2023-01-26,2023-05-03,Y,1,1,P
109,840,2023,Durand,Pierre,Cloud Computing,212,426,135,2023-06-28,2023-09-19,Y,1,1,P
413,840,2024,Ruiz,Ursula,Cloud Computing,212,727,972,2024-02-27,2023-03-07,Y,1,1,P
109,840,2024,Durand,Pierre,Cloud Computing,212,426,972,2024-02-27,2023-03-07,Y,1,1,P
415,1777,2023,Mthembu,Mark,Quality Assurance,887,599,546,2023-03-23,2023-06-18,N,0,0,A
465,1777,2023,Okafor,Efua,Quality Assurance,887,683,546,2023-03-23,2023-06-18,Y,1,1,P
346,1777,2023,Reddy,Hana,Quality Assurance,887,880,181,2023-08-01,2023-07-14,Y,1,1,P
25,1777,2023,Diaz,Nancy,Quality Assurance,887,280,181,2023-08-01,2023-07-14,N,0,0,A
465,1777,2023,Okafor,Efua,Quality Assurance,887,683,181,2023-08-01,2023-07-14,Y,1,1,P
384,1777,2024,Clark,Ruth,Quality Assurance,887,295,1089,2024-03-10,2024-03-15,N,0,0,A
465,1777,2023,Okafor,Efua,Quality Assurance,887,683,796,2023-10-08,2025-06-19,N,0,0,A
28,1867,2023,Ben-Khalil,Kojo,Project Management,788,974,693,2023-10-01,2025-06-24,N,0,0,A
7,1867,2023,Becker,Chen,Project Management,788,522,693,2023-10-01,2025-06-24,N,0,0,A
459,1867,2023,Al-Mahmoud,Lisa,Project Management,788,213,693,2023-10-01,2025-06-24,Y,1,1,P
462,1867,2023,Agarwal,Mohamed,Project Management,788,182,693,2023-10-01,2025-06-24,Y,1,1,P
498,1867,2023,Petrov,Michelle,Project Management,788,185,693,2023-10-01,2025-06-24,Y,1,1,P
463,1867,2023,Sidorov,Christopher,Project Management,788,732,693,2023-10-01,2025-06-24,N,0,0,A
14,1867,2023,Yang,Luis,Project Management,788,931,984,2023-05-27,2024-01-17,N,0,0,A
327,1867,2023,Ben-Khalil,Kenneth,Project Management,788,737,984,2023-05-27,2024-01-17,Y,1,1,P
474,1896,2023,Müller,Michael,Public Speaking,71,137,1120,2023-08-08,2024-07-31,Y,1,1,P
161,1896,2023,Robert,Tatiana,Public Speaking,71,515,1120,2023-08-08,2024-07-31,Y,1,1,P
455,1896,2023,Rodriguez,Sarah,Public Speaking,71,7,1120,2023-08-08,2024-07-31,Y,1,1,P
236,1896,2023,Thomas,Betty,Public Speaking,71,212,1120,2023-08-08,2024-07-31,N,0,0,A
413,1896,2023,Ruiz,Ursula,Public Speaking,71,727,1120,2023-08-08,2024-07-31,Y,1,1,P
236,1896,2025,Thomas,Betty,Public Speaking,71,212,515,2025-07-21,2024-02-04,N,0,0,A
297,1896,2025,Verma,Jessica,Public Speaking,71,698,515,2025-07-21,2024-02-04,N,0,0,A
327,1896,2025,Ben-Khalil,Kenneth,Public Speaking,71,737,515,2025-07-21,2024-02-04,Y,1,1,P
463,1896,2025,Sidorov,Christopher,Public Speaking,71,732,515,2025-07-21,2024-02-04,N,0,0,A
176,1896,2025,Clark,Kwaku,Public Speaking,71,71,515,2025-07-21,2024-02-04,N,0,0,A
109,1896,2023,Durand,Pierre,Public Speaking,71,426,755,2023-02-06,2023-04-18,Y,1,1,P
14,1896,2024,Yang,Luis,Public Speaking,71,931,1022,2024-07-08,2023-05-15,Y,1,1,P
109,1896,2024,Durand,Pierre,Public Speaking,71,426,1022,2024-07-08,2023-05-15,N,0,0,A
265,1896,2024,Esposito,Yaw,Public Speaking,71,231,1022,2024-07-08,2023-05-15,N,0,0,A
415,1116,2024,Mthembu,Mark,Theater,596,599,1033,2024-06-11,2025-02-11,N,0,0,A
282,1116,2024,Flores,Marco,Theater,596,463,1033,2024-06-11,2025-02-11,N,0,0,A
416,1116,2023,Rossi,Daniel,Theater,596,658,531,2023-12-25,2024-10-15,Y,1,1,P
150,1116,2023,Lewis,Efua,Theater,596,908,531,2023-12-25,2024-10-15,N,0,0,A
330,1116,2023,Gupta,Michelle,Theater,596,412,469,2023-01-05,2023-01-14,Y,1,1,P
416,1116,2023,Rossi,Daniel,Theater,596,658,469,2023-01-05,2023-01-14,Y,1,1,P
346,1116,2023,Reddy,Hana,Theater,596,880,865,2023-09-30,2025-08-29,N,0,0,A
384,1116,2023,Clark,Ruth,Theater,596,295,865,2023-09-30,2025-08-29,N,0,0,A
416,1116,2023,Rossi,Daniel,Theater,596,658,865,2023-09-30,2025-08-29,Y,1,1,P
117,1116,2025,Martin,Raj,Theater,596,715,143,2025-03-08,2025-03-12,N,0,0,A
215,1116,2025,Harris,Matthew,Theater,596,411,143,2025-03-08,2025-03-12,N,0,0,A
291,1116,2023,Ibrahim,Valeria,Theater,596,757,226,2023-10-31,2024-11-15,Y,1,1,P
77,1116,2023,Thomas,Dmitri,Theater,596,288,226,2023-10-31,2024-11-15,Y,1,1,P
281,1116,2023,Kim,Joseph,Theater,596,65,226,2023-10-31,2024-11-15,N,0,0,A
387,1116,2023,Zhang,Diego,Theater,596,158,707,2023-03-26,2024-06-08,N,0,0,A
103,1116,2023,Tanaka,Steven,Theater,596,742,707,2023-03-26,2024-06-08,N,0,0,A
330,1116,2023,Gupta,Michelle,Theater,596,412,127,2023-02-17,2024-03-22,N,0,0,A
384,1116,2023,Clark,Ruth,Theater,596,295,127,2023-02-17,2024-03-22,Y,1,1,P
416,1116,2023,Rossi,Daniel,Theater,596,658,127,2023-02-17,2024-03-22,Y,1,1,P
496,1116,2023,Ben-Ahmad,Marie,Theater,596,164,742,2023-04-22,2023-02-01,Y,1,1,P
415,1116,2023,Mthembu,Mark,Theater,596,599,742,2023-04-22,2023-02-01,N,0,0,A
282,1116,2023,Flores,Marco,Theater,596,463,742,2023-04-22,2023-02-01,Y,1,1,P
330,1116,2023,Gupta,Michelle,Theater,596,412,742,2023-04-22,2023-02-01,Y,1,1,L
346,1116,2023,Reddy,Hana,Theater,15,880,836,2023-12-28,2023-01-05,N,0,0,A
457,1116,2023,Ramirez,Carmen,Theater,15,230,836,2023-12-28,2023-01-05,N,0,0,A
416,1116,2023,Rossi,Daniel,Theater,15,658,836,2023-12-28,2023-01-05,Y,1,1,P
282,1116,2024,Flores,Marco,Theater,15,463,148,2024-04-23,2023-04-25,N,0,0,A
330,1116,2024,Gupta,Michelle,Theater,15,412,148,2024-04-23,2023-04-25,N,0,0,A
384,1116,2024,Clark,Ruth,Theater,15,295,148,2024-04-23,2023-04-25,Y,1,1,P
25,1116,2023,Diaz,Nancy,Theater,15,280,926,2023-08-30,2023-02-10,N,0,0,A
352,1116,2023,Popov,Anita,Theater,15,251,926,2023-08-30,2023-02-10,N,0,0,A
457,1116,2024,Ramirez,Carmen,Theater,15,230,230,2024-06-27,2023-09-25,Y,1,1,P
352,1116,2024,Popov,Anita,Theater,15,251,230,2024-06-27,2023-09-25,Y,1,1,P
330,1116,2025,Gupta,Michelle,Theater,15,412,419,2025-05-25,2024-11-02,N,0,0,A
384,1116,2025,Clark,Ruth,Theater,15,295,419,2025-05-25,2024-11-02,N,0,0,A
103,1116,2024,Tanaka,Steven,Theater,15,742,736,2024-05-05,2023-06-04,Y,1,1,P
346,1116,2025,Reddy,Hana,Theater,15,880,1057,2025-02-16,2023-06-20,N,0,0,A
457,1116,2025,Ramirez,Carmen,Theater,15,230,1057,2025-02-16,2023-06-20,Y,1,1,P
416,1116,2025,Rossi,Daniel,Theater,15,658,1057,2025-02-16,2023-06-20,N,0,0,A
77,1116,2023,Thomas,Dmitri,Theater,15,288,906,2023-10-01,2024-03-02,N,0,0,A
117,1116,2023,Martin,Raj,Theater,15,715,906,2023-10-01,2024-03-02,N,0,0,A
215,1116,2023,Harris,Matthew,Theater,15,411,906,2023-10-01,2024-03-02,N,0,0,A
171,1116,2023,Al-Zahra,Donna,Theater,15,639,906,2023-10-01,2024-03-02,N,0,0,A
291,1116,2023,Ibrahim,Valeria,Theater,15,757,599,2023-05-27,2025-04-16,N,0,0,A
387,1116,2023,Zhang,Diego,Theater,15,158,599,2023-05-27,2025-04-16,N,0,0,A
330,1116,2024,Gupta,Michelle,Theater,15,412,695,2024-12-04,2024-08-16,N,0,0,A
465,1550,2023,Okafor,Efua,Biology,543,683,724,2023-11-02,2025-07-28,Y,1,1,P
457,1550,2023,Ramirez,Carmen,Biology,543,230,724,2023-11-02,2025-07-28,N,0,0,A
395,1550,2023,Petit,Yuki,Biology,543,824,724,2023-11-02,2025-07-28,Y,1,1,P
377,1550,2023,Lopez,Raj,Biology,543,856,724,2023-11-02,2025-07-28,Y,1,1,P
25,1550,2023,Diaz,Nancy,Biology,543,280,724,2023-11-02,2025-07-28,N,0,0,A
451,1550,2025,Bernard,Sarah,Biology,543,830,578,2025-04-28,2023-05-10,N,0,0,A
25,1550,2025,Diaz,Nancy,Biology,543,280,578,2025-04-28,2023-05-10,Y,1,1,P
395,1550,2025,Petit,Yuki,Biology,543,824,794,2025-01-17,2023-10-30,Y,1,1,O
496,1550,2025,Ben-Ahmad,Marie,Biology,543,164,794,2025-01-17,2023-10-30,Y,1,1,P
465,1550,2024,Okafor,Efua,Biology,543,683,1052,2024-10-20,2024-04-25,Y,1,1,P
377,1550,2024,Lopez,Raj,Biology,543,856,1052,2024-10-20,2024-04-25,N,0,0,A
395,1550,2025,Petit,Yuki,Biology,543,824,476,2025-04-09,2025-08-10,Y,1,1,O
89,1550,2025,Nkomo,Matthew,Biology,543,67,476,2025-04-09,2025-08-10,Y,1,1,P
395,1550,2024,Petit,Yuki,Biology,543,824,57,2024-03-15,2023-11-09,Y,1,1,P
131,1550,2024,Agarwal,Ruvimbo,Biology,543,788,57,2024-03-15,2023-11-09,Y,1,1,P
496,1550,2024,Ben-Ahmad,Marie,Biology,543,164,57,2024-03-15,2023-11-09,Y,1,1,P
330,1550,2024,Gupta,Michelle,Biology,886,412,819,2024-12-27,2024-02-13,Y,1,1,P
171,1550,2025,Al-Zahra,Donna,Biology,886,639,916,2025-02-28,2023-11-28,Y,1,1,P
66,1550,2025,Ramirez,Jean,Biology,886,549,916,2025-02-28,2023-11-28,N,0,0,A
131,1550,2024,Agarwal,Ruvimbo,Biology,886,788,33,2024-07-02,2024-08-11,N,0,0,A
281,1550,2024,Kim,Joseph,Biology,886,65,33,2024-07-02,2024-08-11,N,0,0,A
160,1550,2024,Nair,Lisa,Biology,886,418,33,2024-07-02,2024-08-11,Y,1,1,P
465,1550,2023,Okafor,Efua,Biology,886,683,700,2023-02-01,2024-05-15,Y,1,1,P
377,1550,2023,Lopez,Raj,Biology,886,856,700,2023-02-01,2024-05-15,N,0,0,A
25,1550,2023,Diaz,Nancy,Biology,886,280,700,2023-02-01,2024-05-15,Y,1,1,P
171,1550,2025,Al-Zahra,Donna,Biology,886,639,25,2025-06-27,2024-03-01,Y,1,1,P
465,1550,2025,Okafor,Efua,Biology,886,683,874,2025-08-31,2024-10-02,Y,1,1,P
395,1550,2025,Petit,Yuki,Biology,886,824,874,2025-08-31,2024-10-02,N,0,0,A
457,1550,2024,Ramirez,Carmen,Biology,886,230,393,2024-08-01,2024-12-19,N,0,0,A
281,1550,2024,Kim,Joseph,Biology,886,65,393,2024-08-01,2024-12-19,N,0,0,A
160,1550,2024,Nair,Lisa,Biology,886,418,393,2024-08-01,2024-12-19,N,0,0,A
171,1550,2024,Al-Zahra,Donna,Biology,886,639,1075,2024-12-09,2024-03-12,Y,1,1,L
66,1550,2024,Ramirez,Jean,Biology,886,549,1075,2024-12-09,2024-03-12,N,0,0,A
131,1550,2024,Agarwal,Ruvimbo,Biology,886,788,75,2024-09-14,2023-01-09,N,0,0,A
496,1550,2024,Ben-Ahmad,Marie,Biology,886,164,75,2024-09-14,2023-01-09,Y,1,1,L
66,1550,2024,Ramirez,Jean,Biology,886,549,75,2024-09-14,2023-01-09,N,0,0,A
141,1602,2023,Ibrahim,William,Statistics,794,794,141,2023-11-29,2024-07-21,N,0,0,A
451,1602,2023,Bernard,Sarah,Statistics,794,830,665,2023-07-01,2023-07-22,Y,1,1,L
416,1602,2023,Rossi,Daniel,Statistics,794,658,71,2023-03-01,2024-05-26,Y,1,1,P
89,1602,2024,Nkomo,Matthew,Statistics,794,67,237,2024-06-02,2023-04-26,Y,1,1,P
215,1602,2024,Harris,Matthew,Statistics,794,411,237,2024-06-02,2023-04-26,N,0,0,A
103,1602,2025,Tanaka,Steven,Statistics,794,742,1112,2025-05-12,2023-12-10,Y,1,1,L
465,1602,2024,Okafor,Efua,Statistics,794,683,814,2024-12-15,2024-05-29,N,0,0,A
215,1602,2024,Harris,Matthew,Statistics,794,411,814,2024-12-15,2024-05-29,N,0,0,A
451,1602,2024,Bernard,Sarah,Statistics,794,830,363,2024-05-15,2024-08-20,N,0,0,A
103,1602,2025,Tanaka,Steven,Statistics,794,742,411,2025-03-04,2024-12-23,Y,1,1,P
77,1602,2023,Thomas,Dmitri,Statistics,794,288,533,2023-03-14,2023-03-27,Y,1,1,P
103,1602,2023,Tanaka,Steven,Statistics,794,742,533,2023-03-14,2023-03-27,Y,1,1,P
291,1602,2025,Ibrahim,Valeria,Statistics,913,757,185,2025-07-07,2023-10-15,~,0,1,Z
77,1602,2025,Thomas,Dmitri,Statistics,913,288,185,2025-07-07,2023-10-15,Y,1,1,L
89,1602,2024,Nkomo,Matthew,Statistics,913,67,118,2024-01-12,2024-12-04,N,0,0,A
103,1602,2025,Tanaka,Steven,Statistics,913,742,177,2025-02-21,2023-05-26,Y,1,1,L
141,1602,2023,Ibrahim,William,Statistics,913,794,351,2023-04-29,2024-04-20,N,0,0,A
416,1602,2023,Rossi,Daniel,Statistics,913,658,70,2023-06-30,2024-10-25,N,0,0,A
141,1602,2023,Ibrahim,William,Statistics,913,794,70,2023-06-30,2024-10-25,Y,1,1,O
215,1602,2024,Harris,Matthew,Statistics,913,411,212,2024-05-12,2024-11-03,N,0,0,A
480,1945,2023,Yoon,Tafadzwa,Biomedical Engineering,370,913,1081,2023-11-21,2024-01-11,N,0,0,A
37,1945,2023,Kim,Seung-ho,Biomedical Engineering,370,199,672,2023-02-15,2023-09-29,Y,1,1,P
480,1945,2024,Yoon,Tafadzwa,Biomedical Engineering,370,913,471,2024-11-13,2023-11-03,Y,1,1,P
150,448,2023,Lewis,Efua,User Experience Design,370,908,844,2023-10-25,2023-03-21,Y,1,1,P
387,448,2023,Zhang,Diego,User Experience Design,370,158,844,2023-10-25,2023-03-21,Y,1,1,P
282,448,2023,Flores,Marco,User Experience Design,370,463,1081,2023-11-21,2024-01-11,Y,1,1,P
291,448,2023,Ibrahim,Valeria,User Experience Design,370,757,188,2023-08-08,2024-07-31,~,0,1,Z
66,448,2023,Ramirez,Jean,User Experience Design,370,549,188,2023-08-08,2024-07-31,N,0,0,A
117,448,2023,Martin,Raj,User Experience Design,370,715,188,2023-08-08,2024-07-31,N,0,0,A
282,448,2025,Flores,Marco,User Experience Design,370,463,737,2025-07-21,2024-02-04,N,0,0,A
66,448,2023,Ramirez,Jean,User Experience Design,370,549,701,2023-02-06,2023-04-18,N,0,0,A
131,448,2023,Agarwal,Ruvimbo,User Experience Design,370,788,701,2023-02-06,2023-04-18,Y,1,1,P
291,448,2023,Ibrahim,Valeria,User Experience Design,370,757,672,2023-02-15,2023-09-29,~,0,1,Z
66,448,2023,Ramirez,Jean,User Experience Design,370,549,672,2023-02-15,2023-09-29,N,0,0,A
131,448,2023,Agarwal,Ruvimbo,User Experience Design,370,788,672,2023-02-15,2023-09-29,Y,1,1,P
387,448,2023,Zhang,Diego,User Experience Design,370,158,672,2023-02-15,2023-09-29,Y,1,1,P
117,448,2023,Martin,Raj,User Experience Design,370,715,672,2023-02-15,2023-09-29,N,0,0,A
387,448,2024,Zhang,Diego,User Experience Design,370,158,47,2024-07-16,2023-10-04,N,0,0,A
346,448,2024,Reddy,Hana,User Experience Design,370,880,282,2024-07-10,2025-06-15,N,0,0,A
480,1945,2024,Yoon,Tafadzwa,Biomedical Engineering,757,913,335,2024-10-26,2023-07-17,Y,1,1,P
480,1945,2025,Yoon,Tafadzwa,Biomedical Engineering,757,913,284,2025-03-19,2024-12-09,Y,1,1,P
37,1945,2023,Kim,Seung-ho,Biomedical Engineering,757,199,164,2023-08-18,2023-09-26,N,0,0,A
37,1945,2024,Kim,Seung-ho,Biomedical Engineering,757,199,362,2024-12-08,2024-07-10,N,0,0,A
37,1945,2023,Kim,Seung-ho,Biomedical Engineering,757,199,960,2023-07-08,2023-03-18,Y,1,1,P
352,448,2023,Popov,Anita,User Experience Design,757,251,440,2023-09-01,2023-12-06,N,0,0,A
150,448,2023,Lewis,Efua,User Experience Design,757,908,440,2023-09-01,2023-12-06,Y,1,1,P
346,448,2023,Reddy,Hana,User Experience Design,757,880,440,2023-09-01,2023-12-06,N,0,0,A
150,448,2023,Lewis,Efua,User Experience Design,757,908,1004,2023-06-11,2023-03-17,N,0,0,A
387,448,2023,Zhang,Diego,User Experience Design,757,158,1004,2023-06-11,2023-03-17,N,0,0,A
131,448,2024,Agarwal,Ruvimbo,User Experience Design,757,788,586,2024-07-29,2024-06-22,Y,1,1,P
377,448,2024,Lopez,Raj,User Experience Design,757,856,586,2024-07-29,2024-06-22,Y,1,1,P
150,448,2025,Lewis,Efua,User Experience Design,757,908,284,2025-03-19,2024-12-09,Y,1,1,P
251,448,2023,Torres,Ruth,User Experience Design,757,927,164,2023-08-18,2023-09-26,N,0,0,A
291,448,2023,Ibrahim,Valeria,User Experience Design,757,757,164,2023-08-18,2023-09-26,Y,1,1,P
291,448,2024,Ibrahim,Valeria,User Experience Design,757,757,362,2024-12-08,2024-07-10,Y,1,1,P
66,448,2024,Ramirez,Jean,User Experience Design,757,549,362,2024-12-08,2024-07-10,N,0,0,A
131,448,2024,Agarwal,Ruvimbo,User Experience Design,757,788,362,2024-12-08,2024-07-10,Y,1,1,P
387,448,2024,Zhang,Diego,User Experience Design,757,158,362,2024-12-08,2024-07-10,Y,1,1,P
251,448,2023,Torres,Ruth,User Experience Design,757,927,960,2023-07-08,2023-03-18,N,0,0,A
291,448,2023,Ibrahim,Valeria,User Experience Design,757,757,960,2023-07-08,2023-03-18,Y,1,1,P
65,776,2023,Thomas,Dina,Political Science,615,197,124,2023-11-02,2025-07-28,Y,1,1,P
154,776,2023,Park,Donald,Political Science,615,557,493,2023-02-02,2024-09-19,Y,1,1,P
65,776,2024,Thomas,Dina,Political Science,615,197,299,2024-06-09,2023-10-03,Y,1,1,P
336,1748,2025,Lopez,Francisco,Linguistics,68,396,441,2025-05-06,2023-04-08,Y,1,1,P
336,1748,2023,Lopez,Francisco,Linguistics,68,396,210,2023-06-03,2024-07-08,Y,1,1,P
318,1748,2023,Al-Khalil,Marie,Linguistics,68,863,267,2023-09-11,2024-02-12,Y,1,1,P
435,1748,2023,White,Linda,Linguistics,68,286,267,2023-09-11,2024-02-12,Y,1,1,P
65,1748,2025,Thomas,Dina,Linguistics,68,197,694,2025-03-01,2023-08-20,N,0,0,A
435,1748,2025,White,Linda,Linguistics,68,286,694,2025-03-01,2023-08-20,Y,1,1,P
225,1748,2024,Robert,Elena,Linguistics,68,924,1069,2024-08-08,2023-11-27,Y,1,1,P
428,1748,2024,Al-Khalil,Ji-eun,Linguistics,68,653,1069,2024-08-08,2023-11-27,Y,1,1,P
